label	#anonymous_contig_id	genome_id	tax_id	contig_id	number_reads	start_position	end_position	otu	full_path	path	new_label
PC88472	PC88472	Otu115	40269	NODE_215_length_6082_cov_23.364736	1198	2	6055	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC887758	PC887758	Otu115	40269	NODE_17_length_28955_cov_5.157971	5778	9	28950	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC888053	PC888053	Otu115	40269	NODE_47_length_20588_cov_5.471580	4102	8	20571	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC902155	PC902155	Otu115	40269	NODE_94_length_13838_cov_9.484939	2756	3	13832	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC909018	PC909018	Otu115	40269	NODE_108_length_12757_cov_5.887332	2544	11	12751	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC910802	PC910802	Otu115	40269	NODE_7_length_41792_cov_5.707188	8322	2	41782	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC91351	PC91351	Otu115	40269	NODE_235_length_5519_cov_4.694733	1078	18	5517	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC91775	PC91775	Otu115	40269	NODE_143_length_10065_cov_5.009660	2006	3	10062	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC920124	PC920124	Otu115	40269	NODE_121_length_10987_cov_4.738950	2186	14	10981	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC923089	PC923089	Otu115	40269	NODE_168_length_8707_cov_4.281702	1736	2	8703	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC930909	PC930909	Otu115	40269	NODE_83_length_14219_cov_6.233608	2814	13	14207	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC935455	PC935455	Otu115	40269	NODE_188_length_7590_cov_9.551789	1498	5	7590	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC937604	PC937604	Otu115	40269	NODE_240_length_5234_cov_6.600548	1016	3	5231	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC939161	PC939161	Otu115	40269	NODE_9_length_38744_cov_5.950100	7722	4	38740	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC942577	PC942577	Otu115	40269	NODE_89_length_13969_cov_5.339908	2784	9	13963	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC948763	PC948763	Otu115	40269	NODE_149_length_9774_cov_5.545351	1944	47	9773	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC952347	PC952347	Otu115	40269	NODE_1_length_109338_cov_13.560942	21792	8	109321	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC961645	PC961645	Otu115	40269	NODE_141_length_10175_cov_5.621417	2006	12	10173	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC97732	PC97732	Otu115	40269	NODE_174_length_8367_cov_6.143568	1646	2	8357	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC992351	PC992351	Otu115	40269	NODE_115_length_11642_cov_17.472080	2306	27	11642	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC996644	PC996644	Otu115	40269	NODE_162_length_9010_cov_5.041540	1794	15	9003	Otu115	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A6_S6_contigs.fasta	A6_S6_contigs.kf	A6_S6_contigs
PC1003758	PC1003758	Otu159	1298608	NODE_52_length_6412_cov_49.977247	1022	8	6408	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1011802	PC1011802	Otu159	1298608	NODE_15_length_75040_cov_86.100930	12176	8	75034	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1040961	PC1040961	Otu159	1298608	NODE_47_length_7614_cov_1767.691732	1216	12	7613	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1092824	PC1092824	Otu159	1298608	NODE_23_length_56459_cov_92.148033	9152	6	56442	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1181829	PC1181829	Otu159	1298608	NODE_7_length_117670_cov_58.146389	19090	15	117645	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1186051	PC1186051	Otu159	1298608	NODE_13_length_78123_cov_102.602274	12662	4	78105	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1203023	PC1203023	Otu159	1298608	NODE_40_length_17766_cov_88.862407	2876	5	17757	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1213827	PC1213827	Otu159	1298608	NODE_41_length_17351_cov_73.748549	2798	49	17347	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1230737	PC1230737	Otu159	1298608	NODE_8_length_113416_cov_89.710837	18408	18	113415	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1231276	PC1231276	Otu159	1298608	NODE_3_length_183965_cov_66.488947	29854	6	183951	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1259708	PC1259708	Otu159	1298608	NODE_55_length_5570_cov_233.274665	900	7	5569	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1262294	PC1262294	Otu159	1298608	NODE_24_length_49129_cov_80.468063	7964	40	49128	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1364718	PC1364718	Otu159	1298608	NODE_16_length_73282_cov_52.597512	11884	23	73273	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1366236	PC1366236	Otu159	1298608	NODE_2_length_272484_cov_72.125067	44218	8	272449	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1412688	PC1412688	Otu159	1298608	NODE_29_length_39593_cov_54.005169	6404	6	39589	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC143813	PC143813	Otu159	1298608	NODE_9_length_112352_cov_83.877354	18236	2	112345	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1445439	PC1445439	Otu159	1298608	NODE_50_length_7182_cov_55.552091	1148	8	7178	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1489232	PC1489232	Otu159	1298608	NODE_21_length_61088_cov_86.626105	9910	4	61077	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1513515	PC1513515	Otu159	1298608	NODE_10_length_88379_cov_65.465202	14344	13	88369	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1516757	PC1516757	Otu159	1298608	NODE_28_length_41132_cov_91.914516	6672	20	41087	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1523516	PC1523516	Otu159	1298608	NODE_45_length_9840_cov_61.380212	1582	15	9796	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1550112	PC1550112	Otu159	1298608	NODE_25_length_48441_cov_93.942377	7840	15	48432	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC195451	PC195451	Otu159	1298608	NODE_53_length_6053_cov_38.076949	972	11	6051	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC212313	PC212313	Otu159	1298608	NODE_56_length_5056_cov_58.981335	802	2	5040	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC214610	PC214610	Otu159	1298608	NODE_35_length_28095_cov_80.508796	4556	95	28081	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC233063	PC233063	Otu159	1298608	NODE_37_length_26030_cov_87.909084	4210	35	26018	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC241552	PC241552	Otu159	1298608	NODE_43_length_10993_cov_65.402356	1776	29	10991	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC335086	PC335086	Otu159	1298608	NODE_42_length_16651_cov_76.931857	2706	16	16644	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC380741	PC380741	Otu159	1298608	NODE_5_length_137389_cov_83.898821	22280	5	137388	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC383158	PC383158	Otu159	1298608	NODE_36_length_27269_cov_77.586287	4410	4	27265	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC421245	PC421245	Otu159	1298608	NODE_14_length_75856_cov_82.954918	12296	30	75827	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC43423	PC43423	Otu159	1298608	NODE_49_length_7322_cov_77.884781	1168	3	7310	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC470521	PC470521	Otu159	1298608	NODE_4_length_180297_cov_74.342915	29244	1	180293	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC521441	PC521441	Otu159	1298608	NODE_33_length_29706_cov_75.712668	4820	12	29704	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC554659	PC554659	Otu159	1298608	NODE_48_length_7339_cov_69.880061	1168	17	7338	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC561822	PC561822	Otu159	1298608	NODE_22_length_60577_cov_83.611381	9812	3	60570	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC572795	PC572795	Otu159	1298608	NODE_51_length_6878_cov_36.855281	1094	9	6870	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC6363	PC6363	Otu159	1298608	NODE_6_length_123368_cov_91.863544	20012	1	123360	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC647235	PC647235	Otu159	1298608	NODE_31_length_33022_cov_78.734732	5358	2	33016	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC656261	PC656261	Otu159	1298608	NODE_30_length_33347_cov_74.206412	5404	8	33334	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC661258	PC661258	Otu159	1298608	NODE_54_length_5792_cov_30.159753	926	7	5789	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC675257	PC675257	Otu159	1298608	NODE_32_length_31368_cov_54.433405	5088	12	31342	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC710576	PC710576	Otu159	1298608	NODE_18_length_64749_cov_76.713503	10490	9	64746	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC711848	PC711848	Otu159	1298608	NODE_17_length_68249_cov_87.266845	11058	40	68237	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC752220	PC752220	Otu159	1298608	NODE_19_length_64407_cov_53.801680	10444	16	64406	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC763361	PC763361	Otu159	1298608	NODE_26_length_46130_cov_82.185053	7474	3	46117	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC765783	PC765783	Otu159	1298608	NODE_44_length_10890_cov_80.852457	1754	12	10889	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC825650	PC825650	Otu159	1298608	NODE_20_length_61588_cov_78.732172	9984	18	61577	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC855291	PC855291	Otu159	1298608	NODE_34_length_29187_cov_69.246800	4724	13	29158	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC865571	PC865571	Otu159	1298608	NODE_38_length_23551_cov_48.845372	3820	2	23546	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC920053	PC920053	Otu159	1298608	NODE_1_length_348592_cov_78.504237	56562	1	348592	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC922400	PC922400	Otu159	1298608	NODE_39_length_21102_cov_77.788844	3408	7	21098	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC941208	PC941208	Otu159	1298608	NODE_11_length_86013_cov_71.866626	13950	33	86004	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC959466	PC959466	Otu159	1298608	NODE_12_length_85285_cov_84.798915	13832	21	85280	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC969520	PC969520	Otu159	1298608	NODE_46_length_9828_cov_76.250696	1582	5	9814	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC986994	PC986994	Otu159	1298608	NODE_27_length_44967_cov_85.401784	7280	8	44951	Otu159	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/S06_S2_contigs.fasta	S06_S2_contigs.kf	S06_S2_contigs
PC1003764	PC1003764	Otu523	39960	CP000157.1	339574	69	3052397	Otu523	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Erythrobacter_litoralis_HTCC2594_genomic.fasta	Erythrobacter_litoralis_HTCC2594_genomic.kf	Erythrobacter_litoralis_HTCC2594_genomic
PC1003773	PC1003773	Otu391	1760	NODE_8_length_136069_cov_297.978461	942	37195	56467	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1007622	PC1007622	Otu391	1760	NODE_1_length_995641_cov_143.334269	927	502811	521251	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1047608	PC1047608	Otu391	1760	NODE_1_length_995641_cov_143.334269	828	546829	562803	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1063724	PC1063724	Otu391	1760	NODE_2_length_703720_cov_142.080193	1033	435770	457535	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1065557	PC1065557	Otu391	1760	NODE_7_length_141596_cov_143.839633	3478	34009	101785	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1067380	PC1067380	Otu391	1760	NODE_2_length_703720_cov_142.080193	1544	1	30264	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC106819	PC106819	Otu391	1760	NODE_1_length_995641_cov_143.334269	536	577590	588672	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1090907	PC1090907	Otu391	1760	NODE_7_length_141596_cov_143.839633	1186	2608	26225	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1102423	PC1102423	Otu391	1760	NODE_1_length_995641_cov_143.334269	6775	354441	484173	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1107619	PC1107619	Otu391	1760	NODE_1_length_995641_cov_143.334269	834	165233	183690	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1108746	PC1108746	Otu391	1760	NODE_5_length_210374_cov_143.057342	1200	45235	68400	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1122305	PC1122305	Otu391	1760	NODE_1_length_995641_cov_143.334269	6230	775165	896932	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1135845	PC1135845	Otu391	1760	NODE_5_length_210374_cov_143.057342	692	2	14551	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC114663	PC114663	Otu391	1760	NODE_11_length_35126_cov_145.777222	1776	30	35106	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1167696	PC1167696	Otu391	1760	NODE_10_length_96125_cov_142.478239	764	80863	96086	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1178932	PC1178932	Otu391	1760	NODE_1_length_995641_cov_143.334269	730	562897	577578	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1195363	PC1195363	Otu391	1760	NODE_6_length_145456_cov_141.122694	1422	33939	63529	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1195635	PC1195635	Otu391	1760	NODE_2_length_703720_cov_142.080193	1648	53098	85631	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1214224	PC1214224	Otu391	1760	NODE_1_length_995641_cov_143.334269	706	69119	82865	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1237483	PC1237483	Otu391	1760	NODE_1_length_995641_cov_143.334269	1143	521278	544266	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1269597	PC1269597	Otu391	1760	NODE_10_length_96125_cov_142.478239	604	67498	79504	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1295003	PC1295003	Otu391	1760	NODE_2_length_703720_cov_142.080193	429	426278	435758	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1317278	PC1317278	Otu391	1760	NODE_4_length_211927_cov_141.248900	949	163593	182372	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1335563	PC1335563	Otu391	1760	NODE_4_length_211927_cov_141.248900	4412	70284	157093	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1388788	PC1388788	Otu391	1760	NODE_2_length_703720_cov_142.080193	1372	276027	302220	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1414598	PC1414598	Otu391	1760	NODE_3_length_270281_cov_138.444421	2277	212628	256630	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC1434300	PC1434300	Otu391	1760	NODE_3_length_270281_cov_138.444421	7278	47660	190389	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
PC144369	PC144369	Otu391	1760	NODE_2_length_703720_cov_142.080193	2899	343805	401590	Otu391	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta	Titti15_S2_contigs.kf	Titti15_S2_contigs
